sample_id,reason,file_count,bytes,files
hurricane-michael_00000217,outside_morocco_adaptation,4,3448472,data/train/images/hurricane-michael_00000217_pre_disaster.png;data/train/images/hurricane-michael_00000217_post_disaster.png;data/train/labels/hurricane-michael_00000217_pre_disaster.json;data/train/labels/hurricane-michael_00000217_post_disaster.json
hurricane-michael_00000219,outside_morocco_adaptation,4,3419790,data/train/images/hurricane-michael_00000219_pre_disaster.png;data/train/images/hurricane-michael_00000219_post_disaster.png;data/train/labels/hurricane-michael_00000219_pre_disaster.json;data/train/labels/hurricane-michael_00000219_post_disaster.json
hurricane-michael_00000220,outside_morocco_adaptation,4,3540654,data/train/images/hurricane-michael_00000220_pre_disaster.png;data/train/images/hurricane-michael_00000220_post_disaster.png;data/train/labels/hurricane-michael_00000220_pre_disaster.json;data/train/labels/hurricane-michael_00000220_post_disaster.json
hurricane-michael_00000222,outside_morocco_adaptation,4,3438080,data/train/images/hurricane-michael_00000222_pre_disaster.png;data/train/images/hurricane-michael_00000222_post_disaster.png;data/train/labels/hurricane-michael_00000222_pre_disaster.json;data/train/labels/hurricane-michael_00000222_post_disaster.json
hurricane-michael_00000224,outside_morocco_adaptation,4,3171563,data/train/images/hurricane-michael_00000224_pre_disaster.png;data/train/images/hurricane-michael_00000224_post_disaster.png;data/train/labels/hurricane-michael_00000224_pre_disaster.json;data/train/labels/hurricane-michael_00000224_post_disaster.json
hurricane-michael_00000225,outside_morocco_adaptation,4,3010940,data/train/images/hurricane-michael_00000225_pre_disaster.png;data/train/images/hurricane-michael_00000225_post_disaster.png;data/train/labels/hurricane-michael_00000225_pre_disaster.json;data/train/labels/hurricane-michael_00000225_post_disaster.json
hurricane-michael_00000228,outside_morocco_adaptation,4,3098747,data/train/images/hurricane-michael_00000228_pre_disaster.png;data/train/images/hurricane-michael_00000228_post_disaster.png;data/train/labels/hurricane-michael_00000228_pre_disaster.json;data/train/labels/hurricane-michael_00000228_post_disaster.json
hurricane-michael_00000230,outside_morocco_adaptation,4,3410663,data/train/images/hurricane-michael_00000230_pre_disaster.png;data/train/images/hurricane-michael_00000230_post_disaster.png;data/train/labels/hurricane-michael_00000230_pre_disaster.json;data/train/labels/hurricane-michael_00000230_post_disaster.json
hurricane-michael_00000231,outside_morocco_adaptation,4,3254022,data/train/images/hurricane-michael_00000231_pre_disaster.png;data/train/images/hurricane-michael_00000231_post_disaster.png;data/train/labels/hurricane-michael_00000231_pre_disaster.json;data/train/labels/hurricane-michael_00000231_post_disaster.json
hurricane-michael_00000233,outside_morocco_adaptation,4,3146811,data/train/images/hurricane-michael_00000233_pre_disaster.png;data/train/images/hurricane-michael_00000233_post_disaster.png;data/train/labels/hurricane-michael_00000233_pre_disaster.json;data/train/labels/hurricane-michael_00000233_post_disaster.json
hurricane-michael_00000234,outside_morocco_adaptation,4,3242917,data/train/images/hurricane-michael_00000234_pre_disaster.png;data/train/images/hurricane-michael_00000234_post_disaster.png;data/train/labels/hurricane-michael_00000234_pre_disaster.json;data/train/labels/hurricane-michael_00000234_post_disaster.json
hurricane-michael_00000236,outside_morocco_adaptation,4,3449949,data/train/images/hurricane-michael_00000236_pre_disaster.png;data/train/images/hurricane-michael_00000236_post_disaster.png;data/train/labels/hurricane-michael_00000236_pre_disaster.json;data/train/labels/hurricane-michael_00000236_post_disaster.json
hurricane-michael_00000238,outside_morocco_adaptation,4,3587622,data/train/images/hurricane-michael_00000238_pre_disaster.png;data/train/images/hurricane-michael_00000238_post_disaster.png;data/train/labels/hurricane-michael_00000238_pre_disaster.json;data/train/labels/hurricane-michael_00000238_post_disaster.json
hurricane-michael_00000239,outside_morocco_adaptation,4,3500066,data/train/images/hurricane-michael_00000239_pre_disaster.png;data/train/images/hurricane-michael_00000239_post_disaster.png;data/train/labels/hurricane-michael_00000239_pre_disaster.json;data/train/labels/hurricane-michael_00000239_post_disaster.json
hurricane-michael_00000240,outside_morocco_adaptation,4,3256644,data/train/images/hurricane-michael_00000240_pre_disaster.png;data/train/images/hurricane-michael_00000240_post_disaster.png;data/train/labels/hurricane-michael_00000240_pre_disaster.json;data/train/labels/hurricane-michael_00000240_post_disaster.json
hurricane-michael_00000241,outside_morocco_adaptation,4,3295134,data/train/images/hurricane-michael_00000241_pre_disaster.png;data/train/images/hurricane-michael_00000241_post_disaster.png;data/train/labels/hurricane-michael_00000241_pre_disaster.json;data/train/labels/hurricane-michael_00000241_post_disaster.json
hurricane-michael_00000243,outside_morocco_adaptation,4,3501057,data/train/images/hurricane-michael_00000243_pre_disaster.png;data/train/images/hurricane-michael_00000243_post_disaster.png;data/train/labels/hurricane-michael_00000243_pre_disaster.json;data/train/labels/hurricane-michael_00000243_post_disaster.json
hurricane-michael_00000244,outside_morocco_adaptation+no_valid_damage_label,4,2790212,data/train/images/hurricane-michael_00000244_pre_disaster.png;data/train/images/hurricane-michael_00000244_post_disaster.png;data/train/labels/hurricane-michael_00000244_pre_disaster.json;data/train/labels/hurricane-michael_00000244_post_disaster.json
hurricane-michael_00000246,outside_morocco_adaptation,4,3575422,data/train/images/hurricane-michael_00000246_pre_disaster.png;data/train/images/hurricane-michael_00000246_post_disaster.png;data/train/labels/hurricane-michael_00000246_pre_disaster.json;data/train/labels/hurricane-michael_00000246_post_disaster.json
hurricane-michael_00000247,outside_morocco_adaptation,4,3621641,data/train/images/hurricane-michael_00000247_pre_disaster.png;data/train/images/hurricane-michael_00000247_post_disaster.png;data/train/labels/hurricane-michael_00000247_pre_disaster.json;data/train/labels/hurricane-michael_00000247_post_disaster.json
hurricane-michael_00000248,outside_morocco_adaptation,4,3232137,data/train/images/hurricane-michael_00000248_pre_disaster.png;data/train/images/hurricane-michael_00000248_post_disaster.png;data/train/labels/hurricane-michael_00000248_pre_disaster.json;data/train/labels/hurricane-michael_00000248_post_disaster.json
hurricane-michael_00000249,outside_morocco_adaptation,4,3247251,data/train/images/hurricane-michael_00000249_pre_disaster.png;data/train/images/hurricane-michael_00000249_post_disaster.png;data/train/labels/hurricane-michael_00000249_pre_disaster.json;data/train/labels/hurricane-michael_00000249_post_disaster.json
hurricane-michael_00000250,outside_morocco_adaptation,4,3181572,data/train/images/hurricane-michael_00000250_pre_disaster.png;data/train/images/hurricane-michael_00000250_post_disaster.png;data/train/labels/hurricane-michael_00000250_pre_disaster.json;data/train/labels/hurricane-michael_00000250_post_disaster.json
hurricane-michael_00000251,outside_morocco_adaptation,4,3328821,data/train/images/hurricane-michael_00000251_pre_disaster.png;data/train/images/hurricane-michael_00000251_post_disaster.png;data/train/labels/hurricane-michael_00000251_pre_disaster.json;data/train/labels/hurricane-michael_00000251_post_disaster.json
hurricane-michael_00000252,outside_morocco_adaptation,4,3590831,data/train/images/hurricane-michael_00000252_pre_disaster.png;data/train/images/hurricane-michael_00000252_post_disaster.png;data/train/labels/hurricane-michael_00000252_pre_disaster.json;data/train/labels/hurricane-michael_00000252_post_disaster.json
hurricane-michael_00000253,outside_morocco_adaptation,4,3387637,data/train/images/hurricane-michael_00000253_pre_disaster.png;data/train/images/hurricane-michael_00000253_post_disaster.png;data/train/labels/hurricane-michael_00000253_pre_disaster.json;data/train/labels/hurricane-michael_00000253_post_disaster.json
hurricane-michael_00000257,outside_morocco_adaptation,4,3293009,data/train/images/hurricane-michael_00000257_pre_disaster.png;data/train/images/hurricane-michael_00000257_post_disaster.png;data/train/labels/hurricane-michael_00000257_pre_disaster.json;data/train/labels/hurricane-michael_00000257_post_disaster.json
hurricane-michael_00000258,outside_morocco_adaptation,4,3085230,data/train/images/hurricane-michael_00000258_pre_disaster.png;data/train/images/hurricane-michael_00000258_post_disaster.png;data/train/labels/hurricane-michael_00000258_pre_disaster.json;data/train/labels/hurricane-michael_00000258_post_disaster.json
hurricane-michael_00000260,outside_morocco_adaptation,4,3246345,data/train/images/hurricane-michael_00000260_pre_disaster.png;data/train/images/hurricane-michael_00000260_post_disaster.png;data/train/labels/hurricane-michael_00000260_pre_disaster.json;data/train/labels/hurricane-michael_00000260_post_disaster.json
hurricane-michael_00000261,outside_morocco_adaptation,4,3133293,data/train/images/hurricane-michael_00000261_pre_disaster.png;data/train/images/hurricane-michael_00000261_post_disaster.png;data/train/labels/hurricane-michael_00000261_pre_disaster.json;data/train/labels/hurricane-michael_00000261_post_disaster.json
hurricane-michael_00000263,outside_morocco_adaptation,4,3126796,data/train/images/hurricane-michael_00000263_pre_disaster.png;data/train/images/hurricane-michael_00000263_post_disaster.png;data/train/labels/hurricane-michael_00000263_pre_disaster.json;data/train/labels/hurricane-michael_00000263_post_disaster.json
hurricane-michael_00000265,outside_morocco_adaptation,4,3101638,data/train/images/hurricane-michael_00000265_pre_disaster.png;data/train/images/hurricane-michael_00000265_post_disaster.png;data/train/labels/hurricane-michael_00000265_pre_disaster.json;data/train/labels/hurricane-michael_00000265_post_disaster.json
hurricane-michael_00000266,outside_morocco_adaptation,4,3456920,data/train/images/hurricane-michael_00000266_pre_disaster.png;data/train/images/hurricane-michael_00000266_post_disaster.png;data/train/labels/hurricane-michael_00000266_pre_disaster.json;data/train/labels/hurricane-michael_00000266_post_disaster.json
hurricane-michael_00000267,outside_morocco_adaptation,4,3360551,data/train/images/hurricane-michael_00000267_pre_disaster.png;data/train/images/hurricane-michael_00000267_post_disaster.png;data/train/labels/hurricane-michael_00000267_pre_disaster.json;data/train/labels/hurricane-michael_00000267_post_disaster.json
hurricane-michael_00000268,outside_morocco_adaptation,4,3331380,data/train/images/hurricane-michael_00000268_pre_disaster.png;data/train/images/hurricane-michael_00000268_post_disaster.png;data/train/labels/hurricane-michael_00000268_pre_disaster.json;data/train/labels/hurricane-michael_00000268_post_disaster.json
hurricane-michael_00000269,outside_morocco_adaptation,4,2163992,data/train/images/hurricane-michael_00000269_pre_disaster.png;data/train/images/hurricane-michael_00000269_post_disaster.png;data/train/labels/hurricane-michael_00000269_pre_disaster.json;data/train/labels/hurricane-michael_00000269_post_disaster.json
hurricane-michael_00000271,outside_morocco_adaptation,4,3286325,data/train/images/hurricane-michael_00000271_pre_disaster.png;data/train/images/hurricane-michael_00000271_post_disaster.png;data/train/labels/hurricane-michael_00000271_pre_disaster.json;data/train/labels/hurricane-michael_00000271_post_disaster.json
hurricane-michael_00000272,outside_morocco_adaptation,4,3248605,data/train/images/hurricane-michael_00000272_pre_disaster.png;data/train/images/hurricane-michael_00000272_post_disaster.png;data/train/labels/hurricane-michael_00000272_pre_disaster.json;data/train/labels/hurricane-michael_00000272_post_disaster.json
hurricane-michael_00000273,outside_morocco_adaptation,4,1869786,data/train/images/hurricane-michael_00000273_pre_disaster.png;data/train/images/hurricane-michael_00000273_post_disaster.png;data/train/labels/hurricane-michael_00000273_pre_disaster.json;data/train/labels/hurricane-michael_00000273_post_disaster.json
hurricane-michael_00000275,outside_morocco_adaptation,4,2926727,data/train/images/hurricane-michael_00000275_pre_disaster.png;data/train/images/hurricane-michael_00000275_post_disaster.png;data/train/labels/hurricane-michael_00000275_pre_disaster.json;data/train/labels/hurricane-michael_00000275_post_disaster.json
hurricane-michael_00000276,outside_morocco_adaptation,4,1810793,data/train/images/hurricane-michael_00000276_pre_disaster.png;data/train/images/hurricane-michael_00000276_post_disaster.png;data/train/labels/hurricane-michael_00000276_pre_disaster.json;data/train/labels/hurricane-michael_00000276_post_disaster.json
hurricane-michael_00000281,outside_morocco_adaptation,4,3540424,data/train/images/hurricane-michael_00000281_pre_disaster.png;data/train/images/hurricane-michael_00000281_post_disaster.png;data/train/labels/hurricane-michael_00000281_pre_disaster.json;data/train/labels/hurricane-michael_00000281_post_disaster.json
hurricane-michael_00000283,outside_morocco_adaptation,4,3480247,data/train/images/hurricane-michael_00000283_pre_disaster.png;data/train/images/hurricane-michael_00000283_post_disaster.png;data/train/labels/hurricane-michael_00000283_pre_disaster.json;data/train/labels/hurricane-michael_00000283_post_disaster.json
hurricane-michael_00000284,outside_morocco_adaptation,4,3326165,data/train/images/hurricane-michael_00000284_pre_disaster.png;data/train/images/hurricane-michael_00000284_post_disaster.png;data/train/labels/hurricane-michael_00000284_pre_disaster.json;data/train/labels/hurricane-michael_00000284_post_disaster.json
hurricane-michael_00000285,outside_morocco_adaptation,4,1527006,data/train/images/hurricane-michael_00000285_pre_disaster.png;data/train/images/hurricane-michael_00000285_post_disaster.png;data/train/labels/hurricane-michael_00000285_pre_disaster.json;data/train/labels/hurricane-michael_00000285_post_disaster.json
hurricane-michael_00000286,outside_morocco_adaptation,4,3492322,data/train/images/hurricane-michael_00000286_pre_disaster.png;data/train/images/hurricane-michael_00000286_post_disaster.png;data/train/labels/hurricane-michael_00000286_pre_disaster.json;data/train/labels/hurricane-michael_00000286_post_disaster.json
hurricane-michael_00000287,outside_morocco_adaptation,4,3433749,data/train/images/hurricane-michael_00000287_pre_disaster.png;data/train/images/hurricane-michael_00000287_post_disaster.png;data/train/labels/hurricane-michael_00000287_pre_disaster.json;data/train/labels/hurricane-michael_00000287_post_disaster.json
hurricane-michael_00000289,outside_morocco_adaptation,4,3572591,data/train/images/hurricane-michael_00000289_pre_disaster.png;data/train/images/hurricane-michael_00000289_post_disaster.png;data/train/labels/hurricane-michael_00000289_pre_disaster.json;data/train/labels/hurricane-michael_00000289_post_disaster.json
hurricane-michael_00000290,outside_morocco_adaptation,4,3330821,data/train/images/hurricane-michael_00000290_pre_disaster.png;data/train/images/hurricane-michael_00000290_post_disaster.png;data/train/labels/hurricane-michael_00000290_pre_disaster.json;data/train/labels/hurricane-michael_00000290_post_disaster.json
hurricane-michael_00000292,outside_morocco_adaptation,4,3514978,data/train/images/hurricane-michael_00000292_pre_disaster.png;data/train/images/hurricane-michael_00000292_post_disaster.png;data/train/labels/hurricane-michael_00000292_pre_disaster.json;data/train/labels/hurricane-michael_00000292_post_disaster.json
hurricane-michael_00000293,outside_morocco_adaptation,4,1508010,data/train/images/hurricane-michael_00000293_pre_disaster.png;data/train/images/hurricane-michael_00000293_post_disaster.png;data/train/labels/hurricane-michael_00000293_pre_disaster.json;data/train/labels/hurricane-michael_00000293_post_disaster.json
hurricane-michael_00000294,outside_morocco_adaptation,4,3416155,data/train/images/hurricane-michael_00000294_pre_disaster.png;data/train/images/hurricane-michael_00000294_post_disaster.png;data/train/labels/hurricane-michael_00000294_pre_disaster.json;data/train/labels/hurricane-michael_00000294_post_disaster.json
hurricane-michael_00000295,outside_morocco_adaptation,4,3131986,data/train/images/hurricane-michael_00000295_pre_disaster.png;data/train/images/hurricane-michael_00000295_post_disaster.png;data/train/labels/hurricane-michael_00000295_pre_disaster.json;data/train/labels/hurricane-michael_00000295_post_disaster.json
hurricane-michael_00000296,outside_morocco_adaptation,4,3197503,data/train/images/hurricane-michael_00000296_pre_disaster.png;data/train/images/hurricane-michael_00000296_post_disaster.png;data/train/labels/hurricane-michael_00000296_pre_disaster.json;data/train/labels/hurricane-michael_00000296_post_disaster.json
hurricane-michael_00000299,outside_morocco_adaptation,4,3567146,data/train/images/hurricane-michael_00000299_pre_disaster.png;data/train/images/hurricane-michael_00000299_post_disaster.png;data/train/labels/hurricane-michael_00000299_pre_disaster.json;data/train/labels/hurricane-michael_00000299_post_disaster.json
hurricane-michael_00000300,outside_morocco_adaptation,4,3251182,data/train/images/hurricane-michael_00000300_pre_disaster.png;data/train/images/hurricane-michael_00000300_post_disaster.png;data/train/labels/hurricane-michael_00000300_pre_disaster.json;data/train/labels/hurricane-michael_00000300_post_disaster.json
hurricane-michael_00000301,outside_morocco_adaptation,4,3331483,data/train/images/hurricane-michael_00000301_pre_disaster.png;data/train/images/hurricane-michael_00000301_post_disaster.png;data/train/labels/hurricane-michael_00000301_pre_disaster.json;data/train/labels/hurricane-michael_00000301_post_disaster.json
hurricane-michael_00000302,outside_morocco_adaptation,4,3298950,data/train/images/hurricane-michael_00000302_pre_disaster.png;data/train/images/hurricane-michael_00000302_post_disaster.png;data/train/labels/hurricane-michael_00000302_pre_disaster.json;data/train/labels/hurricane-michael_00000302_post_disaster.json
hurricane-michael_00000303,outside_morocco_adaptation,4,3458920,data/train/images/hurricane-michael_00000303_pre_disaster.png;data/train/images/hurricane-michael_00000303_post_disaster.png;data/train/labels/hurricane-michael_00000303_pre_disaster.json;data/train/labels/hurricane-michael_00000303_post_disaster.json
hurricane-michael_00000304,outside_morocco_adaptation,4,3576491,data/train/images/hurricane-michael_00000304_pre_disaster.png;data/train/images/hurricane-michael_00000304_post_disaster.png;data/train/labels/hurricane-michael_00000304_pre_disaster.json;data/train/labels/hurricane-michael_00000304_post_disaster.json
hurricane-michael_00000305,outside_morocco_adaptation,4,3125085,data/train/images/hurricane-michael_00000305_pre_disaster.png;data/train/images/hurricane-michael_00000305_post_disaster.png;data/train/labels/hurricane-michael_00000305_pre_disaster.json;data/train/labels/hurricane-michael_00000305_post_disaster.json
hurricane-michael_00000306,outside_morocco_adaptation,4,3532907,data/train/images/hurricane-michael_00000306_pre_disaster.png;data/train/images/hurricane-michael_00000306_post_disaster.png;data/train/labels/hurricane-michael_00000306_pre_disaster.json;data/train/labels/hurricane-michael_00000306_post_disaster.json
hurricane-michael_00000307,outside_morocco_adaptation,4,3403409,data/train/images/hurricane-michael_00000307_pre_disaster.png;data/train/images/hurricane-michael_00000307_post_disaster.png;data/train/labels/hurricane-michael_00000307_pre_disaster.json;data/train/labels/hurricane-michael_00000307_post_disaster.json
hurricane-michael_00000308,outside_morocco_adaptation,4,3321648,data/train/images/hurricane-michael_00000308_pre_disaster.png;data/train/images/hurricane-michael_00000308_post_disaster.png;data/train/labels/hurricane-michael_00000308_pre_disaster.json;data/train/labels/hurricane-michael_00000308_post_disaster.json
hurricane-michael_00000309,outside_morocco_adaptation,4,3504773,data/train/images/hurricane-michael_00000309_pre_disaster.png;data/train/images/hurricane-michael_00000309_post_disaster.png;data/train/labels/hurricane-michael_00000309_pre_disaster.json;data/train/labels/hurricane-michael_00000309_post_disaster.json
hurricane-michael_00000310,outside_morocco_adaptation,4,2932052,data/train/images/hurricane-michael_00000310_pre_disaster.png;data/train/images/hurricane-michael_00000310_post_disaster.png;data/train/labels/hurricane-michael_00000310_pre_disaster.json;data/train/labels/hurricane-michael_00000310_post_disaster.json
hurricane-michael_00000311,outside_morocco_adaptation,4,3315961,data/train/images/hurricane-michael_00000311_pre_disaster.png;data/train/images/hurricane-michael_00000311_post_disaster.png;data/train/labels/hurricane-michael_00000311_pre_disaster.json;data/train/labels/hurricane-michael_00000311_post_disaster.json
hurricane-michael_00000312,outside_morocco_adaptation,4,3122670,data/train/images/hurricane-michael_00000312_pre_disaster.png;data/train/images/hurricane-michael_00000312_post_disaster.png;data/train/labels/hurricane-michael_00000312_pre_disaster.json;data/train/labels/hurricane-michael_00000312_post_disaster.json
hurricane-michael_00000313,outside_morocco_adaptation,4,3546119,data/train/images/hurricane-michael_00000313_pre_disaster.png;data/train/images/hurricane-michael_00000313_post_disaster.png;data/train/labels/hurricane-michael_00000313_pre_disaster.json;data/train/labels/hurricane-michael_00000313_post_disaster.json
hurricane-michael_00000315,outside_morocco_adaptation,4,3483005,data/train/images/hurricane-michael_00000315_pre_disaster.png;data/train/images/hurricane-michael_00000315_post_disaster.png;data/train/labels/hurricane-michael_00000315_pre_disaster.json;data/train/labels/hurricane-michael_00000315_post_disaster.json
hurricane-michael_00000319,outside_morocco_adaptation,4,3276196,data/train/images/hurricane-michael_00000319_pre_disaster.png;data/train/images/hurricane-michael_00000319_post_disaster.png;data/train/labels/hurricane-michael_00000319_pre_disaster.json;data/train/labels/hurricane-michael_00000319_post_disaster.json
hurricane-michael_00000322,outside_morocco_adaptation,4,3434450,data/train/images/hurricane-michael_00000322_pre_disaster.png;data/train/images/hurricane-michael_00000322_post_disaster.png;data/train/labels/hurricane-michael_00000322_pre_disaster.json;data/train/labels/hurricane-michael_00000322_post_disaster.json
hurricane-michael_00000323,outside_morocco_adaptation,4,3229261,data/train/images/hurricane-michael_00000323_pre_disaster.png;data/train/images/hurricane-michael_00000323_post_disaster.png;data/train/labels/hurricane-michael_00000323_pre_disaster.json;data/train/labels/hurricane-michael_00000323_post_disaster.json
hurricane-michael_00000324,outside_morocco_adaptation,4,3292462,data/train/images/hurricane-michael_00000324_pre_disaster.png;data/train/images/hurricane-michael_00000324_post_disaster.png;data/train/labels/hurricane-michael_00000324_pre_disaster.json;data/train/labels/hurricane-michael_00000324_post_disaster.json
hurricane-michael_00000325,outside_morocco_adaptation,4,2892639,data/train/images/hurricane-michael_00000325_pre_disaster.png;data/train/images/hurricane-michael_00000325_post_disaster.png;data/train/labels/hurricane-michael_00000325_pre_disaster.json;data/train/labels/hurricane-michael_00000325_post_disaster.json
hurricane-michael_00000326,outside_morocco_adaptation,4,3266824,data/train/images/hurricane-michael_00000326_pre_disaster.png;data/train/images/hurricane-michael_00000326_post_disaster.png;data/train/labels/hurricane-michael_00000326_pre_disaster.json;data/train/labels/hurricane-michael_00000326_post_disaster.json
hurricane-michael_00000328,outside_morocco_adaptation,4,3097095,data/train/images/hurricane-michael_00000328_pre_disaster.png;data/train/images/hurricane-michael_00000328_post_disaster.png;data/train/labels/hurricane-michael_00000328_pre_disaster.json;data/train/labels/hurricane-michael_00000328_post_disaster.json
hurricane-michael_00000329,outside_morocco_adaptation,4,3228318,data/train/images/hurricane-michael_00000329_pre_disaster.png;data/train/images/hurricane-michael_00000329_post_disaster.png;data/train/labels/hurricane-michael_00000329_pre_disaster.json;data/train/labels/hurricane-michael_00000329_post_disaster.json
hurricane-michael_00000330,outside_morocco_adaptation,4,2794827,data/train/images/hurricane-michael_00000330_pre_disaster.png;data/train/images/hurricane-michael_00000330_post_disaster.png;data/train/labels/hurricane-michael_00000330_pre_disaster.json;data/train/labels/hurricane-michael_00000330_post_disaster.json
hurricane-michael_00000331,outside_morocco_adaptation,4,3364366,data/train/images/hurricane-michael_00000331_pre_disaster.png;data/train/images/hurricane-michael_00000331_post_disaster.png;data/train/labels/hurricane-michael_00000331_pre_disaster.json;data/train/labels/hurricane-michael_00000331_post_disaster.json
hurricane-michael_00000333,outside_morocco_adaptation,4,3175123,data/train/images/hurricane-michael_00000333_pre_disaster.png;data/train/images/hurricane-michael_00000333_post_disaster.png;data/train/labels/hurricane-michael_00000333_pre_disaster.json;data/train/labels/hurricane-michael_00000333_post_disaster.json
hurricane-michael_00000334,outside_morocco_adaptation,4,2933872,data/train/images/hurricane-michael_00000334_pre_disaster.png;data/train/images/hurricane-michael_00000334_post_disaster.png;data/train/labels/hurricane-michael_00000334_pre_disaster.json;data/train/labels/hurricane-michael_00000334_post_disaster.json
hurricane-michael_00000337,outside_morocco_adaptation,4,3094737,data/train/images/hurricane-michael_00000337_pre_disaster.png;data/train/images/hurricane-michael_00000337_post_disaster.png;data/train/labels/hurricane-michael_00000337_pre_disaster.json;data/train/labels/hurricane-michael_00000337_post_disaster.json
hurricane-michael_00000338,outside_morocco_adaptation,4,3136407,data/train/images/hurricane-michael_00000338_pre_disaster.png;data/train/images/hurricane-michael_00000338_post_disaster.png;data/train/labels/hurricane-michael_00000338_pre_disaster.json;data/train/labels/hurricane-michael_00000338_post_disaster.json
hurricane-michael_00000339,outside_morocco_adaptation,4,3231765,data/train/images/hurricane-michael_00000339_pre_disaster.png;data/train/images/hurricane-michael_00000339_post_disaster.png;data/train/labels/hurricane-michael_00000339_pre_disaster.json;data/train/labels/hurricane-michael_00000339_post_disaster.json
hurricane-michael_00000340,outside_morocco_adaptation,4,3422091,data/train/images/hurricane-michael_00000340_pre_disaster.png;data/train/images/hurricane-michael_00000340_post_disaster.png;data/train/labels/hurricane-michael_00000340_pre_disaster.json;data/train/labels/hurricane-michael_00000340_post_disaster.json
hurricane-michael_00000341,outside_morocco_adaptation,4,2778777,data/train/images/hurricane-michael_00000341_pre_disaster.png;data/train/images/hurricane-michael_00000341_post_disaster.png;data/train/labels/hurricane-michael_00000341_pre_disaster.json;data/train/labels/hurricane-michael_00000341_post_disaster.json
hurricane-michael_00000343,outside_morocco_adaptation,4,3119949,data/train/images/hurricane-michael_00000343_pre_disaster.png;data/train/images/hurricane-michael_00000343_post_disaster.png;data/train/labels/hurricane-michael_00000343_pre_disaster.json;data/train/labels/hurricane-michael_00000343_post_disaster.json
hurricane-michael_00000344,outside_morocco_adaptation,4,2880892,data/train/images/hurricane-michael_00000344_pre_disaster.png;data/train/images/hurricane-michael_00000344_post_disaster.png;data/train/labels/hurricane-michael_00000344_pre_disaster.json;data/train/labels/hurricane-michael_00000344_post_disaster.json
hurricane-michael_00000345,outside_morocco_adaptation,4,3221714,data/train/images/hurricane-michael_00000345_pre_disaster.png;data/train/images/hurricane-michael_00000345_post_disaster.png;data/train/labels/hurricane-michael_00000345_pre_disaster.json;data/train/labels/hurricane-michael_00000345_post_disaster.json
hurricane-michael_00000347,outside_morocco_adaptation,4,3454336,data/train/images/hurricane-michael_00000347_pre_disaster.png;data/train/images/hurricane-michael_00000347_post_disaster.png;data/train/labels/hurricane-michael_00000347_pre_disaster.json;data/train/labels/hurricane-michael_00000347_post_disaster.json
hurricane-michael_00000348,outside_morocco_adaptation,4,3316810,data/train/images/hurricane-michael_00000348_pre_disaster.png;data/train/images/hurricane-michael_00000348_post_disaster.png;data/train/labels/hurricane-michael_00000348_pre_disaster.json;data/train/labels/hurricane-michael_00000348_post_disaster.json
hurricane-michael_00000349,outside_morocco_adaptation,4,3085470,data/train/images/hurricane-michael_00000349_pre_disaster.png;data/train/images/hurricane-michael_00000349_post_disaster.png;data/train/labels/hurricane-michael_00000349_pre_disaster.json;data/train/labels/hurricane-michael_00000349_post_disaster.json
hurricane-michael_00000351,outside_morocco_adaptation,4,3328128,data/train/images/hurricane-michael_00000351_pre_disaster.png;data/train/images/hurricane-michael_00000351_post_disaster.png;data/train/labels/hurricane-michael_00000351_pre_disaster.json;data/train/labels/hurricane-michael_00000351_post_disaster.json
hurricane-michael_00000353,outside_morocco_adaptation,4,2788559,data/train/images/hurricane-michael_00000353_pre_disaster.png;data/train/images/hurricane-michael_00000353_post_disaster.png;data/train/labels/hurricane-michael_00000353_pre_disaster.json;data/train/labels/hurricane-michael_00000353_post_disaster.json
hurricane-michael_00000355,outside_morocco_adaptation,4,3523922,data/train/images/hurricane-michael_00000355_pre_disaster.png;data/train/images/hurricane-michael_00000355_post_disaster.png;data/train/labels/hurricane-michael_00000355_pre_disaster.json;data/train/labels/hurricane-michael_00000355_post_disaster.json
hurricane-michael_00000356,outside_morocco_adaptation,4,3282553,data/train/images/hurricane-michael_00000356_pre_disaster.png;data/train/images/hurricane-michael_00000356_post_disaster.png;data/train/labels/hurricane-michael_00000356_pre_disaster.json;data/train/labels/hurricane-michael_00000356_post_disaster.json
hurricane-michael_00000357,outside_morocco_adaptation,4,3530002,data/train/images/hurricane-michael_00000357_pre_disaster.png;data/train/images/hurricane-michael_00000357_post_disaster.png;data/train/labels/hurricane-michael_00000357_pre_disaster.json;data/train/labels/hurricane-michael_00000357_post_disaster.json
hurricane-michael_00000358,outside_morocco_adaptation,4,3333655,data/train/images/hurricane-michael_00000358_pre_disaster.png;data/train/images/hurricane-michael_00000358_post_disaster.png;data/train/labels/hurricane-michael_00000358_pre_disaster.json;data/train/labels/hurricane-michael_00000358_post_disaster.json
hurricane-michael_00000359,outside_morocco_adaptation,4,3477112,data/train/images/hurricane-michael_00000359_pre_disaster.png;data/train/images/hurricane-michael_00000359_post_disaster.png;data/train/labels/hurricane-michael_00000359_pre_disaster.json;data/train/labels/hurricane-michael_00000359_post_disaster.json
hurricane-michael_00000360,outside_morocco_adaptation,4,3346152,data/train/images/hurricane-michael_00000360_pre_disaster.png;data/train/images/hurricane-michael_00000360_post_disaster.png;data/train/labels/hurricane-michael_00000360_pre_disaster.json;data/train/labels/hurricane-michael_00000360_post_disaster.json
